03/14/2008, 11:16:55 AM, 4, 0, :File not found.
03/14/2008, 11:18:46 AM, 4, 0, :Invalid directory.
03/14/2008, 11:18:49 AM, 4, 0, :File not found.
03/14/2008, 11:23:17 AM, 4, 0, :Invalid directory.
03/14/2008, 11:23:21 AM, 4, 0, :File not found.
03/14/2008, 11:25:17 AM, 4, 0, :Invalid directory.
03/14/2008, 11:25:19 AM, 4, 0, :File not found.
03/14/2008, 11:27:37 AM, 4, 0, :Invalid directory.
03/14/2008, 11:27:39 AM, 4, 0, :File not found.
03/14/2008, 11:32:13 AM, 4, 0, :Invalid directory.
03/14/2008, 11:32:16 AM, 4, 0, :File not found.
03/14/2008, 11:36:48 AM, 4, 0, :Invalid directory.
03/14/2008, 11:36:51 AM, 4, 0, :File not found.
03/14/2008, 11:38:27 AM, 4, 0, :Invalid directory.
03/14/2008, 11:38:29 AM, 4, 0, :File not found.
03/14/2008, 11:40:47 AM, 4, 0, :Invalid directory.
03/14/2008, 11:40:50 AM, 4, 0, :File not found.
03/14/2008, 11:50:47 AM, 4, 0, :Invalid directory.
03/14/2008, 11:50:50 AM, 4, 0, :File not found.
03/14/2008, 12:02:27 PM, 4, 0, :Invalid directory.
03/14/2008, 12:02:30 PM, 4, 0, :File not found.
03/14/2008, 12:05:55 PM, 4, 0, :Invalid directory.
03/14/2008, 12:05:57 PM, 4, 0, :File not found.
03/14/2008, 01:20:01 PM, 4, 0, :Invalid directory.
03/14/2008, 01:20:04 PM, 4, 0, :File not found.
03/14/2008, 01:21:52 PM, 4, 0, :Invalid directory.
03/14/2008, 01:21:55 PM, 4, 0, :File not found.
03/14/2008, 01:24:02 PM, 4, 0, :Invalid directory.
03/14/2008, 01:24:20 PM, 4, 0, :File not found.
03/14/2008, 01:26:18 PM, 4, 0, :Invalid directory.
03/14/2008, 01:26:31 PM, 4, 0, :File not found.
03/14/2008, 01:27:35 PM, 4, 0, :Invalid directory.
03/14/2008, 01:27:41 PM, 4, 0, :File not found.
03/14/2008, 01:29:39 PM, 4, 0, :Invalid directory.
03/14/2008, 01:29:42 PM, 4, 0, :File not found.
03/14/2008, 01:31:33 PM, 4, 0, :Invalid directory.
03/14/2008, 01:31:35 PM, 4, 0, :File not found.
03/14/2008, 01:35:29 PM, 4, 0, :Invalid directory.
03/14/2008, 01:35:31 PM, 4, 0, :File not found.
03/14/2008, 01:37:43 PM, 4, 0, :Invalid directory.
03/14/2008, 01:37:46 PM, 4, 0, :File not found.
03/14/2008, 01:41:07 PM, 4, 0, :Invalid directory.
03/14/2008, 01:41:10 PM, 4, 0, :File not found.
03/14/2008, 01:45:04 PM, 4, 0, :Invalid directory.
03/14/2008, 01:45:07 PM, 4, 0, :File not found.
03/14/2008, 01:48:07 PM, 4, 0, :Invalid directory.
03/14/2008, 01:48:09 PM, 4, 0, :File not found.
03/14/2008, 01:49:27 PM, 4, 0, :Invalid directory.
03/14/2008, 01:49:31 PM, 4, 0, :File not found.
03/14/2008, 01:50:09 PM, 4, 0, :Invalid directory.
03/14/2008, 01:50:11 PM, 4, 0, :File not found.
03/14/2008, 01:51:51 PM, 4, 0, :Invalid directory.
03/14/2008, 01:51:53 PM, 4, 0, :File not found.
03/14/2008, 01:56:42 PM, 4, 0, :Invalid directory.
03/14/2008, 01:56:45 PM, 4, 0, :File not found.
03/14/2008, 01:58:46 PM, 4, 0, :Invalid directory.
03/14/2008, 01:58:49 PM, 4, 0, :File not found.
03/14/2008, 01:59:36 PM, 4, 0, :Invalid directory.
03/14/2008, 01:59:38 PM, 4, 0, :File not found.
03/14/2008, 02:00:55 PM, 4, 0, :Invalid directory.
03/14/2008, 02:00:57 PM, 4, 0, :File not found.
03/14/2008, 02:05:20 PM, 4, 0, :File not found.
03/14/2008, 02:06:42 PM, 4, 0, :Invalid directory.
03/14/2008, 02:06:45 PM, 4, 0, :File not found.
03/14/2008, 02:07:11 PM, 4, 0, :File not found.
03/14/2008, 02:09:04 PM, 4, 0, :Invalid directory.
03/14/2008, 02:09:07 PM, 4, 0, :File not found.
03/14/2008, 02:10:18 PM, 4, 0, :Invalid directory.
03/14/2008, 02:10:20 PM, 4, 0, :File not found.
03/14/2008, 02:10:27 PM, 4, 0, :File not found.
03/14/2008, 02:20:45 PM, 4, 0, :Invalid directory.
03/14/2008, 02:20:59 PM, 4, 0, :File not found.
03/14/2008, 02:22:04 PM, 4, 0, :Invalid directory.
03/14/2008, 02:22:09 PM, 4, 0, :File not found.
03/14/2008, 02:22:25 PM, 4, 0, :File not found.
03/14/2008, 02:22:56 PM, 4, 0, :File not found.
03/14/2008, 02:24:50 PM, 4, 0, :File not found.
03/14/2008, 02:27:16 PM, 4, 0, :Invalid directory.
03/14/2008, 02:27:18 PM, 4, 0, :File not found.
03/14/2008, 02:30:43 PM, 4, 0, :Invalid directory.
03/14/2008, 02:30:46 PM, 4, 0, :File not found.
03/14/2008, 02:36:11 PM, 4, 0, :Invalid directory.
03/14/2008, 02:36:14 PM, 4, 0, :File not found.
03/14/2008, 02:37:35 PM, 4, 0, :Invalid directory.
03/14/2008, 02:37:38 PM, 4, 0, :File not found.
03/15/08, 13:19:18, 4, 0, :Invalid directory.
03/23/08, 17:35:42, 4, 0, :Invalid directory.
03/30/2008, 12:22:30 PM, 4, 0, :Invalid directory.
03/30/2008, 06:55:43 PM, 4, 0, :Invalid directory.
03/30/2008, 06:57:56 PM, 4, 0, :File not found.
03/30/2008, 09:32:23 PM, 4, 0, :Invalid directory.
03/30/2008, 09:35:02 PM, 4, 0, :File not found.
04/01/2008, 12:15:17 PM, 4, 0, :Invalid directory.
04/01/2008, 12:16:35 PM, 4, 0, :File not found.
04/20/2008, 07:50:49 AM, 4, 0, :Invalid directory.
5/9/2008, 1:22:52 AM, 4, 0, :Invalid directory.
5/9/2008, 1:25:05 AM, 4, 0, :Invalid directory.
5/9/2008, 1:27:41 AM, 4, 0, C:\waynh\source code- WaynhSoft\sdh jadi\travel project\laporan penjualan-client admin.rpt:Server has not yet been opened.
5/9/2008, 1:32:21 AM, 4, 0, :Invalid directory.
5/9/2008, 1:32:34 AM, 4, 0, :Invalid directory.
05/11/08, 15:23:52, 4, 0, :Invalid directory.
05/11/08, 15:28:19, 4, 0, :Invalid directory.
05/16/08, 13:33:25, 4, 0, :Invalid directory.
05/16/08, 13:36:35, 4, 0, :Invalid directory.
7/11/2008, 12:07:17 AM, 4, 0, :Invalid directory.
7/11/2008, 12:07:27 AM, 4, 0, :Invalid directory.
7/11/2008, 12:08:45 AM, 4, 0, :Invalid directory.
7/11/2008, 12:11:09 AM, 4, 0, :Invalid directory.
7/11/2008, 12:14:38 AM, 4, 0, :Invalid directory.
7/11/2008, 12:16:46 AM, 4, 0, :Invalid directory.
7/11/2008, 12:19:37 AM, 4, 0, :Invalid directory.
7/11/2008, 12:21:46 AM, 4, 0, :Invalid directory.
7/11/2008, 12:22:53 AM, 4, 0, :Invalid directory.
7/11/2008, 12:24:43 AM, 4, 0, :Invalid directory.
7/11/2008, 12:27:47 AM, 4, 0, :Invalid directory.
7/11/2008, 12:32:41 AM, 4, 0, :Invalid directory.
7/11/2008, 12:44:08 AM, 4, 0, :Invalid directory.
7/11/2008, 12:44:12 AM, 4, 0, :Invalid directory.
7/11/2008, 12:48:25 AM, 4, 0, :Invalid directory.
7/11/2008, 12:49:12 AM, 4, 0, :Invalid directory.
7/11/2008, 12:51:47 AM, 4, 0, :Invalid directory.
7/11/2008, 12:52:25 AM, 4, 0, :Invalid directory.
7/11/2008, 10:22:05 AM, 4, 0, :Invalid directory.
7/11/2008, 10:49:13 AM, 4, 0, :Invalid directory.
7/11/2008, 10:49:23 AM, 4, 0, :Invalid directory.
7/11/2008, 10:51:41 AM, 4, 0, :Invalid directory.
7/11/2008, 10:51:46 AM, 4, 0, :Invalid directory.
7/11/2008, 10:57:28 AM, 4, 0, :Invalid directory.
7/11/2008, 10:57:32 AM, 4, 0, :Invalid directory.
7/11/2008, 11:00:01 AM, 4, 0, :Invalid directory.
7/11/2008, 11:00:06 AM, 4, 0, :Invalid directory.
7/11/2008, 11:02:42 AM, 4, 0, :Invalid directory.
7/11/2008, 11:02:49 AM, 4, 0, :Invalid directory.
7/11/2008, 11:05:04 AM, 4, 0, :Invalid directory.
7/11/2008, 12:59:03 PM, 4, 0, :Invalid directory.
7/11/2008, 1:01:41 PM, 4, 0, :Invalid directory.
7/11/2008, 1:19:29 PM, 4, 0, :Invalid directory.
7/11/2008, 1:19:33 PM, 4, 0, :Invalid directory.
7/11/2008, 5:27:40 PM, 4, 0, :Invalid directory.
07/12/08, 10:55:07, 4, 0, :Invalid directory.
7/20/2008, 6:45:54 PM, 4, 0, :Invalid directory.
7/20/2008, 6:47:12 PM, 4, 0, :Invalid directory.
07/28/08, 09:55:18, 4, 0, :Invalid directory.
07/28/08, 09:55:23, 4, 0, :Invalid directory.
7/28/2008, 10:05:36 AM, 4, 0, :Invalid directory.
7/28/2008, 10:06:36 AM, 4, 0, :Invalid directory.
7/28/2008, 10:10:01 AM, 4, 0, :Invalid directory.
7/28/2008, 10:10:10 AM, 4, 0, :Invalid directory.
7/28/2008, 10:17:46 AM, 4, 0, :Invalid directory.
7/28/2008, 10:18:21 AM, 4, 0, :Invalid directory.
7/28/2008, 10:21:46 AM, 4, 0, :Invalid directory.
7/28/2008, 10:21:49 AM, 4, 0, :Invalid directory.
7/28/2008, 10:24:20 AM, 4, 0, :Invalid directory.
7/28/2008, 10:24:22 AM, 4, 0, :Invalid directory.
7/28/2008, 10:29:25 AM, 4, 0, :Invalid directory.
7/28/2008, 10:30:24 AM, 4, 0, :Invalid directory.
7/28/2008, 10:33:35 AM, 4, 0, :Invalid directory.
7/28/2008, 10:33:37 AM, 4, 0, :Invalid directory.
08/04/08, 21:57:59, 4, 0, :Invalid directory.
8/4/2008, 10:00:53 PM, 4, 0, :Invalid directory.
8/4/2008, 10:04:12 PM, 4, 0, :Invalid directory.
8/4/2008, 10:33:29 PM, 4, 0, :Invalid directory.
8/4/2008, 10:41:20 PM, 4, 0, :Invalid directory.
8/4/2008, 10:45:37 PM, 4, 0, :Invalid directory.
8/4/2008, 10:51:08 PM, 4, 0, :Invalid directory.
08/04/08, 22:55:04, 4, 0, :Invalid directory.
08/04/08, 22:56:29, 4, 0, :Invalid directory.
8/6/2008, 5:39:35 PM, 4, 0, :Invalid directory.
9/4/2008, 10:40:00 AM, 4, 0, :Invalid directory.
9/4/2008, 1:47:34 PM, 4, 0, :Invalid directory.
9/4/2008, 2:10:36 PM, 4, 0, :Invalid directory.
9/4/2008, 3:17:32 PM, 4, 0, :Invalid directory.
9/4/2008, 3:26:02 PM, 4, 0, :Invalid directory.
09/25/08, 20:02:43, 4, 0, :Invalid directory.
8/7/2009, 9:55:48 AM, 4, 0, :Invalid directory.
